id,description_polarity
38551599,0.9325
32811056,0.9325
38520275,0.9325
33753092,0.9325
45809418,0.9325
8698925,0.9325
36033211,0.9325
44243478,0.9325
24992471,0.9325
43479342,0.9325
33267228,0.9325
43553866,0.9325
34688874,0.9325
14369423,0.9325
43982347,0.9325
28293350,0.9325
41658180,0.9325
5309316,0.9325
38073561,0.9325
38552437,0.9325
47074925,0.9325
44035029,0.9325
31615041,0.9325
18931170,0.9324
11475875,0.9324
45767840,0.9324
40161433,0.9324
39135560,0.9324
38237606,0.9324
13459852,0.9324
25090064,0.9324
38245984,0.9324
38602803,0.9324
38602581,0.9324
47350946,0.9324
36166640,0.9323
21068000,0.9322
45577497,0.9322
42881816,0.9322
31671308,0.9322
33640191,0.9322
10853135,0.9321
40823367,0.9321
34686319,0.9321
48058366,0.9321
43011092,0.9321
32863530,0.932
10986962,0.9319
24077019,0.9319
3440907,0.9318
31086792,0.9318
33547426,0.9316
9332582,0.9313
33997173,0.9313
6304719,0.9313
19165009,0.9313
22444548,0.9313
15377883,0.9313
19144039,0.9313
46617105,0.9313
41080605,0.9313
7713898,0.9313
12963922,0.9313
40206908,0.9313
33393912,0.9313
45657445,0.9313
45484800,0.9313
36443173,0.9313
45703730,0.9313
47561329,0.9313
46990393,0.9313
29923600,0.9313
40368466,0.9313
15056269,0.9313
24394585,0.9313
37010984,0.9313
41109165,0.9313
28371923,0.9313
35449243,0.9313
35418093,0.9313
47944162,0.9313
40456,0.9313
43861569,0.9313
28315031,0.9313
41497032,0.9313
23630755,0.9313
2969361,0.9313
46135888,0.9313
46119727,0.9313
43788917,0.9313
7115098,0.9313
18497528,0.9313
46117138,0.9313
43817090,0.9313
43807638,0.9313
35116624,0.9313
39671157,0.9313
8020409,0.9313
38626579,0.9313
40369837,0.9313
39481534,0.9313
9866240,0.9313
35682613,0.9313
43620127,0.9313
47875063,0.9313
48076610,0.9313
28048717,0.9313
30991888,0.9313
35720754,0.9313
84151,0.9313
33015767,0.9313
41197997,0.9313
16991761,0.9313
47361849,0.9313
7859654,0.9313
44434249,0.9312
22008082,0.9312
20086133,0.9312
17047306,0.9311
20214295,0.9311
25369130,0.931
4379539,0.931
34909401,0.9309
20232083,0.9309
33687535,0.9307
27629330,0.9307
32201920,0.9307
13361775,0.9306
7916554,0.9306
833588,0.9304
17453874,0.9303
45001817,0.9302
6093467,0.9302
21710353,0.9301
36937457,0.93
17602881,0.93
41198345,0.93
45507562,0.93
41795779,0.93
43537397,0.93
1750120,0.93
47356456,0.93
37431114,0.93
27814885,0.93
45470728,0.93
5136068,0.93
24676586,0.93
557915,0.93
33339731,0.93
30109661,0.93
6620297,0.93
11240553,0.93
5446379,0.93
42927157,0.93
22017848,0.93
29613234,0.93
18839224,0.93
26529239,0.93
40310976,0.93
34311644,0.93
261235,0.93
3939457,0.93
20959022,0.93
34199808,0.93
20960321,0.93
44458267,0.93
9281219,0.93
45331415,0.93
42917781,0.93
45329860,0.93
7108560,0.93
30183983,0.93
38389757,0.93
16643451,0.93
47512160,0.93
44248122,0.93
19516668,0.93
29908987,0.93
10791293,0.93
48052980,0.93
19113525,0.93
41852187,0.9299
21474242,0.9299
42225145,0.9299
48068336,0.9299
14553720,0.9298
33645683,0.9297
23168522,0.9296
12032855,0.9295
46818724,0.9295
1649059,0.9295
3333447,0.9294
40073348,0.9294
31194211,0.9292
4296564,0.9291
38176620,0.9289
21838013,0.9287
31328692,0.9287
44681712,0.9287
19485649,0.9287
34423315,0.9287
33005385,0.9287
17367704,0.9287
16180756,0.9287
19965899,0.9287
43751068,0.9287
10281401,0.9287
5431514,0.9287
28952946,0.9287
42562716,0.9287
7534982,0.9287
22173426,0.9287
43735412,0.9287
35545750,0.9287
42806000,0.9287
266300,0.9287
47910511,0.9287
25066463,0.9287
21365182,0.9287
18268372,0.9287
24099118,0.9287
10141898,0.9287
14982611,0.9287
2918244,0.9287
25619886,0.9287
17790383,0.9287
37545888,0.9287
24335381,0.9287
33265411,0.9287
19172301,0.9287
6690425,0.9287
41114162,0.9287
31929555,0.9287
22467531,0.9287
18313948,0.9287
19296980,0.9287
23855826,0.9287
9524355,0.9286
42663296,0.9286
37809395,0.9286
14711952,0.9286
14671439,0.9286
42775903,0.9286
41208298,0.9286
17088112,0.9286
35479146,0.9284
38346191,0.9284
9006735,0.9284
31533299,0.9283
21293254,0.9283
31112902,0.9282
17074050,0.9282
47944294,0.9282
45505141,0.9282
22792308,0.9282
34208791,0.9282
47008007,0.9281
4020596,0.928
39751540,0.928
5396058,0.928
26811228,0.928
20357440,0.9279
41912053,0.9278
46736108,0.9277
2298592,0.9276
14591163,0.9275
6128931,0.9274
45475681,0.9274
29332029,0.9274
14609434,0.9274
29422248,0.9274
23436865,0.9274
23217548,0.9274
13044092,0.9274
45261623,0.9274
15660985,0.9274
35754961,0.9274
13529318,0.9274
28907762,0.9274
1901371,0.9274
22000473,0.9274
33359599,0.9274
6669767,0.9274
32380534,0.9274
34628953,0.9274
19934514,0.9274
22888853,0.9274
6994078,0.9274
42137319,0.9274
44249726,0.9274
13436990,0.9274
13851154,0.9274
7582385,0.9274
38118295,0.9274
4880455,0.9274
10707985,0.9274
40615663,0.9274
25505639,0.9274
40893850,0.9274
38875885,0.9274
8699317,0.9274
27640141,0.9274
21367871,0.9274
40865232,0.9274
46749643,0.9274
40583479,0.9274
27393330,0.9274
18034823,0.9274
46151893,0.9274
25869490,0.9274
38377038,0.9274
46984433,0.9274
40487113,0.9274
18356893,0.9274
40502101,0.9274
32871942,0.9273
31652227,0.9272
6107151,0.9272
15803574,0.9271
45939547,0.9271
42469190,0.927
42774965,0.927
34132315,0.927
45423520,0.927
27783866,0.927
21462222,0.9269
10194076,0.9268
17155270,0.9267
5275896,0.9267
32638075,0.9267
47047917,0.9266
18522359,0.9265
15302793,0.9265
31295216,0.9263
37676306,0.9263
11602435,0.926
14186226,0.926
27252861,0.926
44291503,0.926
19487621,0.926
42789758,0.926
13671996,0.926
18956091,0.926
3380355,0.926
1661729,0.926
17592760,0.926
14363763,0.926
46649008,0.926
20233237,0.926
14389097,0.926
40031415,0.926
42792457,0.926
40729987,0.926
46612492,0.926
42119345,0.926
33943814,0.926
45327316,0.926
40367908,0.926
45051307,0.926
45672737,0.926
8322106,0.926
18195047,0.926
22083516,0.926
34605445,0.926
13510011,0.926
38225157,0.926
40965989,0.926
42059773,0.926
42717003,0.926
14404315,0.926
11479853,0.926
28786598,0.926
47569144,0.926
31021326,0.926
45096582,0.926
6886718,0.926
29904527,0.926
40870819,0.926
31002156,0.926
34946028,0.926
46813943,0.926
47731827,0.926
2996470,0.926
47784433,0.926
47783627,0.926
22728399,0.926
37151190,0.926
14860697,0.926
28289021,0.926
27423,0.926
14887450,0.926
27083607,0.9259
38569602,0.9259
22551180,0.9259
31516104,0.9259
32160993,0.9259
18331142,0.9259
22732630,0.9258
35882263,0.9255
39447086,0.9255
22957747,0.9255
35745911,0.9255
34249333,0.9254
5298861,0.9253
37148487,0.9253
11680705,0.9253
46940322,0.9252
33497563,0.9247
9296362,0.9246
13298933,0.9246
29681811,0.9246
28781241,0.9246
39397385,0.9246
6115913,0.9246
18191664,0.9246
40541347,0.9246
39898587,0.9246
9918337,0.9246
25323391,0.9246
28274030,0.9246
39075119,0.9246
28158263,0.9246
41526537,0.9246
16680448,0.9246
13674844,0.9246
18372078,0.9246
23063249,0.9246
15097290,0.9246
45260728,0.9246
30350936,0.9246
45207684,0.9246
7026134,0.9246
42174165,0.9246
40114351,0.9246
30594541,0.9246
38404087,0.9246
2606989,0.9246
46117385,0.9246
1589014,0.9246
12063074,0.9246
19363090,0.9246
6743356,0.9246
21646262,0.9246
2329180,0.9246
20816133,0.9246
46117647,0.9246
43374824,0.9246
46639621,0.9246
19829064,0.9246
28385634,0.9246
4535652,0.9246
39319687,0.9246
41088226,0.9246
43292211,0.9246
42565982,0.9246
42529235,0.9246
44119168,0.9246
17585040,0.9246
36841935,0.9246
9385368,0.9246
6382040,0.9246
19585210,0.9245
13299039,0.9245
23321474,0.9245
21332002,0.9244
28228730,0.9243
25585095,0.9243
14244416,0.9243
42654095,0.9243
5862723,0.9242
18599719,0.9242
19156671,0.9242
19248121,0.9242
47964690,0.9242
1221275,0.9242
47005263,0.9242
37912833,0.9241
38848743,0.9241
15127074,0.924
45934813,0.9239
32820457,0.9237
7308793,0.9236
7693951,0.9235
27388289,0.9235
37653529,0.9235
27807353,0.9233
11007558,0.9232
4126863,0.9231
4833093,0.9231
47521456,0.9231
14832965,0.9231
46664282,0.9231
35736602,0.9231
21397435,0.9231
34905544,0.9231
29519489,0.9231
12082466,0.9231
21185444,0.9231
45423629,0.9231
15450150,0.9231
25843793,0.9231
47527394,0.9231
45236041,0.9231
31462095,0.9231
45566338,0.9231
29190444,0.9231
45055623,0.9231
40366106,0.9231
35383657,0.9231
24408587,0.9231
32064965,0.9231
38159675,0.9231
34118162,0.9231
18916950,0.9231
15903030,0.9231
34015045,0.9231
5666775,0.9231
6716459,0.9231
14667141,0.9231
26234812,0.9231
28738941,0.9231
44020439,0.9231
7933723,0.9231
18095129,0.9231
6006017,0.9231
16940789,0.9231
27610113,0.9231
30234220,0.9231
16576341,0.9231
45967413,0.9231
34420032,0.9231
47978664,0.9231
29563499,0.9231
36359368,0.9231
32786051,0.9231
18805610,0.9231
40368301,0.923
40368742,0.923
47872996,0.923
19381319,0.923
43098084,0.923
40368894,0.923
32170366,0.923
35039251,0.923
21937977,0.923
18449037,0.923
4195081,0.923
37233788,0.923
6385830,0.9229
39748017,0.9229
43570246,0.9228
14428511,0.9228
14430394,0.9228
14452544,0.9228
15190509,0.9228
20589368,0.9226
7145948,0.9224
37288038,0.9224
9049654,0.9224
21748991,0.9222
22035415,0.9221
36319723,0.9218
37971321,0.9218
23023289,0.9218
6672329,0.9218
23542949,0.9217
6762428,0.9217
27365218,0.9217
18294266,0.9217
31006314,0.9217
39296817,0.9217
39925380,0.9217
29420205,0.9217
21281925,0.9217
13359420,0.9217
47842185,0.9217
22355373,0.9217
34414477,0.9217
33808686,0.9217
45099373,0.9217
42206138,0.9217
24187013,0.9217
36847382,0.9217
21487324,0.9217
3802733,0.9217
23981621,0.9217
23311092,0.9217
41082645,0.9217
41853602,0.9217
40061571,0.9217
20970578,0.9217
16825383,0.9217
8954835,0.9217
40062972,0.9217
13929481,0.9217
9373840,0.9217
39823779,0.9217
36388781,0.9217
46170590,0.9217
34774882,0.9217
48071360,0.9217
46171500,0.9217
13605471,0.9217
16948208,0.9217
45864083,0.9217
20946133,0.9217
12089250,0.9217
38486202,0.9217
11676949,0.9217
18566151,0.9217
16464473,0.9217
45867525,0.9217
6031000,0.9217
34902910,0.9217
12761296,0.9217
23862832,0.9217
24726012,0.9217
47188354,0.9216
5296425,0.9216
21296733,0.9216
5979207,0.9216
33109854,0.9216
39373375,0.9216
43969021,0.9214
21850897,0.9213
42954396,0.9213
47448701,0.9212
47447420,0.9212
46013309,0.9211
37675180,0.9211
42100377,0.921
45597444,0.921
19248324,0.921
3013101,0.9209
44998581,0.9209
11168201,0.9209
44570686,0.9209
20587226,0.9208
45843767,0.9208
18405740,0.9207
20709148,0.9206
20673741,0.9206
26123310,0.9206
22455081,0.9206
19927766,0.9206
47494536,0.9206
33928570,0.9205
5029879,0.9205
34720413,0.9203
13090619,0.9202
32022500,0.9201
42720361,0.9201
13348509,0.9201
23520138,0.9201
20362540,0.9201
13532558,0.9201
14935918,0.9201
13876855,0.9201
46239893,0.9201
24874216,0.9201
29958417,0.9201
43714030,0.9201
42466134,0.9201
40513570,0.9201
14973720,0.9201
7091024,0.9201
3494354,0.9201
44308469,0.9201
22016721,0.9201
15268117,0.9201
39247899,0.9201
29861600,0.9201
29862080,0.9201
4493949,0.9201
22580556,0.9201
29862210,0.9201
29862325,0.9201
45118984,0.9201
29862424,0.9201
22048823,0.9201
29862484,0.9201
27204492,0.9201
47050744,0.9201
45101822,0.9201
207206,0.9201
10084933,0.9201
29904829,0.9201
18894131,0.9201
10067906,0.9201
43451479,0.9201
15927177,0.9201
15378995,0.9201
40257389,0.9201
9435245,0.9201
47582161,0.9201
25250722,0.9201
28148582,0.9201
20726047,0.9201
18205333,0.9201
17695673,0.9201
45345320,0.9201
11653577,0.9201
7972916,0.9201
47379494,0.9201
415135,0.9201
28198406,0.9201
45563167,0.9201
5117285,0.9201
4941653,0.9201
36878477,0.92
41027810,0.92
18958781,0.92
22043405,0.9198
45314351,0.9198
43371167,0.9198
33685686,0.9198
17369005,0.9197
32958989,0.9197
47567374,0.9197
37021080,0.9196
34817044,0.9196
16071387,0.9196
9362849,0.9196
39689738,0.9196
44139778,0.9195
14137840,0.9194
24075558,0.9194
46261801,0.9194
45241728,0.9194
9413435,0.9193
18615954,0.9189
31874635,0.9188
17482611,0.9186
18873418,0.9186
19883471,0.9186
37886474,0.9186
45423469,0.9186
47058679,0.9186
45595591,0.9186
37913500,0.9186
21254877,0.9186
38437461,0.9186
47235167,0.9186
6878816,0.9186
24431357,0.9186
24855287,0.9186
47799983,0.9186
17888829,0.9186
35447073,0.9186
37753887,0.9186
1814992,0.9186
31165405,0.9186
28134682,0.9186
27552662,0.9186
7937085,0.9186
20600488,0.9186
38299208,0.9186
14747875,0.9186
18275737,0.9186
41820904,0.9186
40625289,0.9186
44187786,0.9186
37400709,0.9186
24945720,0.9186
26962545,0.9186
21849572,0.9186
31260300,0.9186
26742233,0.9186
6181153,0.9186
37183798,0.9186
42943899,0.9186
41004519,0.9186
42788494,0.9186
39167690,0.9186
44278336,0.9186
40377179,0.9186
38416051,0.9186
44392815,0.9186
28010114,0.9186
40421233,0.9186
2930411,0.9186
24309959,0.9186
2207257,0.9186
40012745,0.9186
5592534,0.9186
18871035,0.9186
21590571,0.9186
43213631,0.9184
33397436,0.9184
48044959,0.9183
47968459,0.9183
48051183,0.9183
48066469,0.9183
36878486,0.9182
27526798,0.9182
35510667,0.9182
45595404,0.9182
32155452,0.9181
17190821,0.918
6678540,0.918
30483104,0.918
19945629,0.918
38243019,0.9179
36034466,0.9179
40394114,0.9178
44403943,0.9178
46278906,0.9177
16159133,0.9177
23148675,0.9176
35118360,0.9176
24398166,0.9176
21378555,0.9176
14025998,0.9173
39802717,0.9171
12396450,0.9169
46261344,0.9169
10355366,0.9169
44324651,0.9169
47950797,0.9169
13676080,0.9169
12454490,0.9169
14948553,0.9169
2164945,0.9169
20450823,0.9169
38041039,0.9169
17298302,0.9169
31240754,0.9169
3495606,0.9169
21062544,0.9169
19934451,0.9169
40418995,0.9169
6402672,0.9169
41959804,0.9169
17106988,0.9169
47966579,0.9169
20167924,0.9169
46985404,0.9169
19789082,0.9169
38156736,0.9169
921746,0.9169
19695699,0.9169
9478422,0.9169
31982265,0.9169
8386278,0.9169
39229967,0.9169
13263337,0.9169
46004260,0.9169
33043541,0.9169
45484585,0.9169
37079059,0.9169
27385125,0.9168
18367370,0.9168
4321434,0.9168
34602404,0.9168
24995558,0.9167
30040787,0.9167
2611347,0.9167
37887908,0.9167
19030538,0.9167
3380300,0.9166
27575133,0.9166
36839711,0.9166
41908331,0.9166
29081868,0.9166
21582880,0.9166
36764918,0.9166
30931,0.9166
40761980,0.9165
26337203,0.9165
44515108,0.9165
24749302,0.9165
37571468,0.9163
13476193,0.9163
32384432,0.9161
40819876,0.9161
24286984,0.9161
45594155,0.9161
25619854,0.9161
24571917,0.9161
12513034,0.9159
11775116,0.9158
43468492,0.9158
10392010,0.9157
35352956,0.9155
18751659,0.9155
20524761,0.9153
34599705,0.9153
40209190,0.9153
10118143,0.9153
26340368,0.9153
16345760,0.9153
40468392,0.9153
791012,0.9153
29137967,0.9153
12409422,0.9153
10156168,0.9153
4867420,0.9153
41951911,0.9153
26461874,0.9153
16244251,0.9153
42988039,0.9153
22527260,0.9153
40290379,0.9153
16049759,0.9153
7759359,0.9153
46048239,0.9153
30667348,0.9153
7113813,0.9153
40007968,0.9153
17775946,0.9153
36241752,0.9153
41502493,0.9153
38261874,0.9153
9810956,0.9153
22834327,0.9153
31497036,0.9153
9565669,0.9153
43613534,0.9153
44236284,0.9153
33340297,0.9153
10040411,0.9153
17606450,0.9153
8761993,0.9153
25073218,0.9153
46013505,0.9153
5021916,0.9153
45757298,0.9153
17844228,0.9153
4661866,0.9153
47162747,0.9153
24524343,0.9153
42176211,0.9153
14976624,0.9153
28262795,0.9153
42403549,0.9153
44571412,0.9152
28936880,0.9152
30913629,0.9152
38326576,0.9152
5431087,0.9152
31799976,0.9151
15080921,0.9151
26028947,0.9149
4920566,0.9149
5746615,0.9149
3833243,0.9147
37854428,0.9144
34430727,0.9144
33037666,0.9144
21190559,0.9144
45102805,0.9143
30157044,0.9142
35842783,0.9142
26850398,0.914
23190768,0.9139
38907012,0.9139
44370479,0.9136
12151689,0.9136
23807418,0.9136
47788268,0.9136
45957646,0.9136
40842170,0.9136
3264728,0.9136
28336592,0.9136
21108818,0.9136
19711324,0.9136
32865945,0.9136
46625873,0.9136
27899203,0.9136
27647117,0.9136
32916583,0.9136
29762412,0.9136
28686819,0.9136
24016552,0.9136
30952695,0.9136
5846208,0.9136
30983620,0.9136
44306828,0.9136
20286369,0.9136
45162179,0.9136
18812034,0.9136
31459035,0.9136
17372909,0.9136
22740072,0.9136
17407876,0.9136
5592700,0.9136
40887655,0.9136
40657815,0.9136
714034,0.9136
24889980,0.9136
13578275,0.9136
43231786,0.9136
12789556,0.9136
19156653,0.9136
30016692,0.9136
40533893,0.9136
29863341,0.9136
35147605,0.9136
1844121,0.9136
46947102,0.9136
19574238,0.9136
38726915,0.9136
13453326,0.9136
34998435,0.9135
17847665,0.9134
36236405,0.9134
22213668,0.9134
843521,0.9134
45050398,0.9134
13746306,0.9134
43663302,0.9134
44405998,0.9133
17108788,0.9132
1026693,0.9132
45712503,0.9132
32673757,0.9131
23277408,0.9131
7857228,0.9131
28335626,0.9131
18792060,0.9131
13274931,0.9129
29190606,0.9129
10565665,0.9128
32540762,0.9128
47997758,0.9127
42382107,0.9127
48068848,0.9127
35742021,0.9127
47891593,0.9127
47835475,0.9127
8614948,0.9127
27304820,0.9127
47721001,0.9127
48044675,0.9127
35089624,0.9126
33239735,0.9126
37234937,0.9124
27262053,0.9124
13286800,0.9124
19924474,0.9123
28955584,0.9122
16553647,0.9122
19826911,0.9121
8226634,0.9119
39674522,0.9118
4839218,0.9118
26217733,0.9118
6728860,0.9118
9648319,0.9118
46426618,0.9118
36803022,0.9118
47074556,0.9118
33751741,0.9118
25339505,0.9118
37239056,0.9118
625942,0.9118
3636994,0.9118
39170807,0.9118
47705079,0.9118
46448175,0.9118
32775407,0.9118
22793428,0.9118
19718705,0.9118
32065802,0.9118
43640708,0.9118
28776748,0.9118
38903379,0.9118
47910882,0.9118
16754115,0.9118
5598800,0.9118
36427638,0.9118
48051944,0.9118
44633191,0.9118
45160147,0.9118
456371,0.9118
48051781,0.9118
11545886,0.9118
40711087,0.9118
8556102,0.9118
12970513,0.9118
21459687,0.9118
22065081,0.9118
40898642,0.9118
4278443,0.9118
6182716,0.9118
40568718,0.9118
19797968,0.9118
40734343,0.9118
45410361,0.9118
36452254,0.9118
21505755,0.9117
41533564,0.9117
45058624,0.9117
2104845,0.9117
40122455,0.9117
47795852,0.9116
18039503,0.9114
8575910,0.9114
43207457,0.9114
32402962,0.9113
15913015,0.9112
19440396,0.9112
21120588,0.911
7253069,0.911
24529671,0.911
19295487,0.9109
24264904,0.9109
14429730,0.9109
16881896,0.9109
47235973,0.9109
32634211,0.9109
33940327,0.9108
18346645,0.9107
33344531,0.9106
47284804,0.91
5572166,0.91
13519638,0.91
37659244,0.91
31052447,0.91
20243945,0.91
7535686,0.91
23399289,0.91
6353861,0.91
1598460,0.91
12901723,0.91
31220912,0.91
25056725,0.91
34787699,0.91
44464403,0.91
6812332,0.91
46682646,0.91
47922212,0.91
34176009,0.91
26966116,0.91
25937015,0.91
24371282,0.91
7145150,0.91
45175996,0.91
45451493,0.91
32158653,0.91
39478487,0.91
32933616,0.91
26749509,0.91
39523788,0.91
6955115,0.91
35917510,0.91
28152137,0.91
4663579,0.91
32360795,0.91
35718884,0.91
30568049,0.91
13238455,0.91
4117546,0.91
22250975,0.91
5386570,0.91
43644241,0.91
21149019,0.91
30477328,0.91
22051982,0.91
22701837,0.91
37392190,0.91
36073860,0.91
31075461,0.91
6459022,0.91
44416178,0.9099
26287319,0.9099
3370325,0.9099
15123946,0.9099
28432650,0.9098
17604688,0.9097
6748289,0.9097
26456004,0.9097
1656292,0.9096
36595908,0.9095
48044814,0.9095
36130779,0.9094
16337877,0.9093
21827153,0.9093
571429,0.9092
37207242,0.9091
36351350,0.9091
38697673,0.909
38293527,0.9089
2919002,0.9088
23670428,0.9088
9637409,0.9087
21228855,0.9086
39989577,0.9082
25556410,0.9081
33488255,0.9081
43442947,0.9081
5998547,0.9081
22204503,0.9081
44183407,0.9081
8647212,0.9081
40911393,0.9081
8206016,0.9081
28776285,0.9081
21121199,0.9081
40988782,0.9081
14399588,0.9081
25025733,0.9081
25075707,0.9081
30762389,0.9081
18389561,0.9081
32712785,0.9081
19491095,0.9081
40353772,0.9081
44301173,0.9081
3932792,0.9081
26384590,0.9081
7815457,0.9081
8049895,0.9081
46276480,0.9081
27677502,0.9081
10106378,0.9081
15187466,0.9081
29860154,0.9081
1820689,0.9081
39919967,0.9081
21142576,0.9081
43834364,0.9081
4959044,0.9081
37347105,0.9081
27724908,0.9081
38999206,0.9081
42119597,0.9081
37241060,0.9081
37886818,0.9081
21511257,0.9081
4671010,0.9081
1546244,0.9081
22730853,0.9081
25504238,0.9081
13463736,0.9081
40661110,0.9081
34393315,0.9081
16687770,0.9081
28388643,0.9081
31117732,0.9081
46176202,0.908
18460317,0.908
5862788,0.908
41504601,0.908
5944987,0.908
43398002,0.908
35351861,0.9078
18897730,0.9077
11920553,0.9077
20982290,0.9075
47430510,0.9074
39859863,0.9072
47408737,0.9072
45164862,0.9072
33468771,0.907
1150719,0.9068
45287004,0.9065
20968177,0.9065
14760612,0.9064
39771446,0.9063
6654427,0.9062
39701961,0.9062
13925965,0.9062
42327943,0.9062
16753867,0.9062
28839682,0.9062
42993944,0.9062
39802420,0.9062
6475837,0.9062
27964002,0.9062
45558515,0.9062
6762560,0.9062
6762383,0.9062
6762343,0.9062
32869068,0.9062
15432663,0.9062
6762292,0.9062
6762229,0.9062
37335105,0.9062
43089988,0.9062
6762702,0.9062
40311148,0.9062
41470814,0.9062
6762848,0.9062
30014331,0.9062
14371841,0.9062
6762465,0.9062
6373829,0.9062
13955657,0.9062
33531284,0.9062
15256925,0.9062
47370561,0.9062
48053439,0.9062
1912628,0.9062
48046705,0.9062
47798496,0.9062
39689228,0.9062
32108020,0.9062
45984380,0.9062
1560977,0.9062
22462894,0.9062
33968019,0.9062
41031498,0.9062
29127322,0.9062
24498788,0.9062
28761168,0.9062
46105022,0.9062
44885085,0.9062
1335133,0.9062
46299889,0.9062
48046440,0.9062
18900401,0.9062
43178402,0.9062
47961281,0.9062
29779321,0.9062
3877705,0.9061
9813252,0.9061
47562389,0.9061
22214209,0.9061
14885295,0.9059
34890322,0.9059
37418957,0.9059
43716366,0.9058
33311528,0.9058
27517408,0.9056
10412695,0.9056
38215883,0.9055
26367697,0.9055
18590554,0.9055
27854767,0.9055
36507617,0.9055
14214647,0.9055
27702921,0.9054
7108294,0.9054
41352626,0.9053
28688997,0.9052
42181249,0.9052
13367812,0.9052
6831764,0.905
17641969,0.9048
43415372,0.9047
12712286,0.9047
21823910,0.9046
19767792,0.9042
517709,0.9042
17776994,0.9042
46837052,0.9042
9434177,0.9042
45031276,0.9042
9633662,0.9042
13407187,0.9042
755263,0.9042
19104115,0.9042
21380890,0.9042
38160280,0.9042
40405283,0.9042
42254790,0.9042
46033662,0.9042
36281773,0.9042
41645044,0.9042
47451252,0.9042
10863804,0.9042
25868380,0.9042
39508926,0.9042
42159988,0.9042
9341429,0.9042
45558484,0.9042
37014121,0.9042
23871671,0.9042
45146389,0.9042
41147280,0.9042
26291395,0.9042
45558351,0.9042
34471108,0.9042
38431987,0.9042
14981126,0.9042
9475028,0.9042
16108090,0.9042
14179325,0.9042
21294228,0.9042
33904236,0.9042
37624237,0.9042
4320380,0.9042
32687962,0.9042
401823,0.9042
36675047,0.9042
45482904,0.9042
27028688,0.9042
47745479,0.9042
19439481,0.9041
18971463,0.9041
3152405,0.9041
35941961,0.9041
6311589,0.9041
8283845,0.9041
47402614,0.9041
20946402,0.9041
36916201,0.9039
34419781,0.9039
6714214,0.9037
22069427,0.9037
45540993,0.9037
41480732,0.9037
23761552,0.9035
36344754,0.9035
36345057,0.9035
5078080,0.9034
6817698,0.9033
28181919,0.9033
31984443,0.9033
38026736,0.9032
22900152,0.9031
44043572,0.903
22088060,0.903
16897015,0.9029
27425879,0.9026
23610958,0.9022
7163804,0.9022
32005538,0.9022
25742948,0.9022
7349220,0.9022
18322787,0.9022
43623964,0.9022
43022990,0.9022
4507958,0.9022
43939669,0.9022
24773347,0.9022
45283797,0.9022
9414935,0.9022
19133862,0.9022
45715499,0.9022
12962858,0.9022
46545210,0.9022
26861974,0.9022
46544643,0.9022
30554258,0.9022
15644958,0.9022
17251835,0.9022
42360775,0.9022
18613334,0.9022
23828810,0.9022
47587942,0.9022
29506181,0.9022
16162845,0.9022
6850806,0.9022
14162787,0.9022
13222861,0.9022
41406068,0.9022
19593508,0.9022
33965974,0.9022
13867109,0.9022
21312365,0.9022
27787978,0.9022
23451825,0.9022
31126821,0.9022
34839736,0.9022
17327411,0.9022
40735854,0.9022
17652665,0.9022
31490946,0.9022
21312541,0.9022
39994472,0.9022
11861906,0.9022
45283443,0.9022
10822225,0.9022
12115883,0.9022
16331433,0.9022
23038776,0.9022
28980282,0.9022
10391853,0.9022
25057634,0.9022
13989631,0.9022
29735647,0.9022
46054125,0.9022
7111369,0.9022
13477083,0.9022
12640882,0.9022
47856919,0.9022
18410442,0.9022
18693958,0.9021
28536553,0.902
20997412,0.902
7744667,0.902
16255623,0.9019
40843424,0.9019
47389938,0.9017
34812253,0.9017
39976938,0.9017
19932405,0.9017
35191068,0.9016
45283651,0.9016
32735994,0.9014
39601922,0.9014
37185001,0.9014
37663730,0.9014
39248067,0.9014
10041293,0.9013
19777844,0.9013
16478649,0.9011
13111728,0.9011
45098337,0.9011
21174440,0.9011
30399859,0.9007
26526093,0.9006
43277696,0.9006
19720572,0.9006
47963974,0.9006
35546996,0.9005
22596493,0.9001
16113248,0.9001
43349423,0.9001
45384286,0.9001
20757561,0.9001
40447319,0.9001
5525961,0.9001
42762513,0.9001
35785789,0.9001
43334709,0.9001
44001839,0.9001
43882553,0.9001
37593536,0.9001
1170311,0.9001
32271402,0.9001
38346463,0.9001
35488581,0.9001
11554988,0.9001
31043166,0.9001
19297568,0.9001
19927804,0.9001
14111311,0.9001
7088125,0.9001
46963812,0.9001
26349701,0.9001
30268679,0.9001
38404808,0.9001
37687428,0.9001
47819222,0.9001
11260423,0.9001
17255252,0.9001
29614502,0.9001
31239149,0.9001
31241360,0.9001
6271995,0.9001
5026415,0.9001
46653904,0.9001
17366827,0.9001
18616675,0.9001
15471481,0.9001
23899304,0.9001
29831676,0.9001
13417742,0.9001
9523140,0.9001
16792551,0.9001
31888302,0.9001
21961180,0.9001
46753777,0.9001
30886405,0.9001
35318819,0.9001
36150918,0.9001
27779077,0.9001
35601686,0.9001
1058442,0.9001
5955003,0.9001
28858384,0.9001
40845146,0.9001
33422866,0.9001
47807735,0.9001
23578697,0.9001
48054674,0.9001
44599494,0.9001
29707527,0.8999
26449477,0.8999
42602905,0.8999
31499327,0.8999
23076129,0.8999
26440800,0.8999
20153310,0.8999
34087531,0.8999
41131306,0.8999
